enhancedWeatherDescription,extendedWeatherType,feelsLikeTemperatureC,feelsLikeTemperatureF,gustSpeedKph,gustSpeedMph,humidity,localDate,precipitationProbabilityInPercent,precipitationProbabilityText,pressure,temperatureC,temperatureF,timeslot,timeslotLength,visibility,weatherType,weatherTypeText,windDescription,windDirection,windDirectionAbbreviation,windDirectionFull,windSpeedKph,windSpeedMph,detailed.issueDate,detailed.lastUpdated,location_id,location_name
Light cloud and a gentle breeze,36,18,64,27,17,76,2022-07-28,11,Low chance of precipitation,1006,17,62,23:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,27,17,79,2022-07-29,13,Low chance of precipitation,1006,16,61,00:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,62,27,17,81,2022-07-29,15,Low chance of precipitation,1005,16,61,01:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,62,27,17,83,2022-07-29,16,Low chance of precipitation,1005,15,60,02:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,16,61,27,17,84,2022-07-29,18,Low chance of precipitation,1004,15,59,03:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light rain and a gentle breeze,39,16,60,27,17,85,2022-07-29,20,Low chance of precipitation,1004,15,59,04:00,1,Good,12,Light Rain,A gentle breeze from the west south west,WSW,WSW,West South Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light rain and a gentle breeze,39,15,60,27,17,86,2022-07-29,21,Low chance of precipitation,1003,15,59,05:00,1,Good,12,Light Rain,A gentle breeze from the west south west,WSW,WSW,West South Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light rain and a gentle breeze,12,16,60,28,17,87,2022-07-29,20,Low chance of precipitation,1003,15,59,06:00,1,Good,12,Light Rain,A gentle breeze from the west south west,WSW,WSW,West South Westerly,15,9,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,16,61,28,17,86,2022-07-29,19,Low chance of precipitation,1003,15,60,07:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,15,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,18,64,29,18,82,2022-07-29,17,Low chance of precipitation,1003,16,61,08:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,16,10,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,19,66,31,19,77,2022-07-29,14,Low chance of precipitation,1003,17,63,09:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,20,68,32,20,72,2022-07-29,11,Low chance of precipitation,1003,19,65,10:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,19,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,21,70,33,21,69,2022-07-29,8,Low chance of precipitation,1003,19,67,11:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,19,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a gentle breeze,3,22,71,34,21,66,2022-07-29,7,Low chance of precipitation,1003,20,68,12:00,1,Good,3,Sunny Intervals,A gentle breeze from the west south west,WSW,WSW,West South Westerly,20,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,22,72,35,22,64,2022-07-29,7,Low chance of precipitation,1004,20,69,13:00,1,Good,3,Sunny Intervals,A moderate breeze from the west south west,WSW,WSW,West South Westerly,20,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,23,73,36,22,62,2022-07-29,7,Low chance of precipitation,1004,21,69,14:00,1,Good,3,Sunny Intervals,A moderate breeze from the west south west,WSW,WSW,West South Westerly,21,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,23,73,37,23,61,2022-07-29,7,Low chance of precipitation,1004,21,70,15:00,1,Good,3,Sunny Intervals,A moderate breeze from the west south west,WSW,WSW,West South Westerly,22,14,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,23,73,37,23,60,2022-07-29,7,Low chance of precipitation,1004,21,70,16:00,1,Good,3,Sunny Intervals,A moderate breeze from the west south west,WSW,WSW,West South Westerly,22,14,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Sunny intervals and a moderate breeze,3,23,73,37,23,60,2022-07-29,6,Low chance of precipitation,1004,21,69,17:00,1,Good,3,Sunny Intervals,A moderate breeze from the west,W,W,Westerly,23,14,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a moderate breeze,7,22,72,35,22,62,2022-07-29,7,Low chance of precipitation,1004,20,69,18:00,1,Good,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,22,14,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a moderate breeze,7,21,71,34,21,64,2022-07-29,9,Low chance of precipitation,1004,20,68,19:00,1,Good,7,Light Cloud,A moderate breeze from the west,W,W,Westerly,21,13,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,21,69,32,20,68,2022-07-29,10,Low chance of precipitation,1004,19,66,20:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,20,12,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,7,20,67,30,19,72,2022-07-29,12,Low chance of precipitation,1004,18,65,21:00,1,Good,7,Light Cloud,A gentle breeze from the west,W,W,Westerly,18,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,19,66,30,19,76,2022-07-29,13,Low chance of precipitation,1004,17,63,22:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,18,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,65,30,19,79,2022-07-29,13,Low chance of precipitation,1004,17,63,23:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,18,64,30,18,81,2022-07-30,14,Low chance of precipitation,1004,17,62,00:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,30,18,83,2022-07-30,16,Low chance of precipitation,1004,16,61,01:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light cloud and a gentle breeze,36,17,63,29,18,84,2022-07-30,17,Low chance of precipitation,1004,16,61,02:00,1,Good,7,Light Cloud,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light rain showers and a gentle breeze,9,17,62,29,18,85,2022-07-30,19,Low chance of precipitation,1004,16,60,03:00,1,Good,9,Light Rain Showers,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light rain showers and a gentle breeze,9,16,61,30,18,86,2022-07-30,21,Low chance of precipitation,1004,15,60,04:00,1,Good,9,Light Rain Showers,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
Light rain showers and a gentle breeze,9,16,61,30,19,87,2022-07-30,22,Low chance of precipitation,1004,15,59,05:00,1,Good,9,Light Rain Showers,A gentle breeze from the west south west,WSW,WSW,West South Westerly,17,11,2022-07-17T01:00:02+01:00,2022-07-17T01:00:02.313+01:00,2653822,Cardiff
